# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 GenerationRate
# 3 Intensity
# 4 ElectricField
# x GenerationRate Intensity ElectricField 
1392 1.5933e+21 510.2 185.066 
1393 1.60307e+21 502.051 183.666 
1394 1.61184e+21 494.15 182.413 
1395 1.61958e+21 486.514 181.311 
1396 1.62622e+21 479.157 180.363 
1397 1.63173e+21 472.095 179.573 
1398 1.63607e+21 465.342 178.946 
1399 1.63919e+21 458.914 178.484 
1400 1.64106e+21 452.825 178.192 
1401 1.64164e+21 447.089 178.072 
1402 1.64092e+21 441.722 178.128 
1403 1.63886e+21 436.737 178.363 
1404 1.63544e+21 432.147 178.779 
1405 1.63064e+21 427.966 179.38 
1406 1.62446e+21 424.208 180.168 
1407 1.61688e+21 420.884 181.144 
1408 1.60789e+21 418.006 182.312 
1409 1.59749e+21 415.587 183.673 
1410 1.5857e+21 413.638 185.229 
1411 1.5725e+21 412.17 186.981 
1412 1.55792e+21 411.193 188.931 
1413 1.54198e+21 410.716 191.079 
1414 1.52468e+21 410.749 193.427 
1415 1.50606e+21 411.301 195.974 
1416 1.48615e+21 412.379 198.721 
1417 1.46497e+21 413.991 201.668 
1418 1.44256e+21 416.143 204.816 
1419 1.41897e+21 418.841 208.162 
1420 1.39423e+21 422.09 211.707 
1421 1.36841e+21 425.896 215.449 
1422 1.34154e+21 430.261 219.387 
1423 1.31369e+21 435.188 223.52 
1424 1.28492e+21 440.68 227.845 
1425 1.25529e+21 446.737 232.36 
1426 1.22486e+21 453.36 237.063 
1427 1.19371e+21 460.55 241.951 
1428 1.16191e+21 468.303 247.02 
1429 1.12953e+21 476.618 252.268 
1430 1.09666e+21 485.492 257.691 
1431 1.06336e+21 494.921 263.283 
1432 1.02973e+21 504.9 269.043 
1433 9.95847e+20 515.422 274.963 
1434 9.61796e+20 526.481 281.04 
1435 9.27663e+20 538.069 287.269 
1436 8.93539e+20 550.177 293.643 
1437 8.5951e+20 562.795 300.158 
1438 8.25667e+20 575.912 306.806 
1439 7.921e+20 589.517 313.581 
1440 7.58897e+20 603.597 320.478 
1441 7.26148e+20 618.138 327.487 
1442 6.93943e+20 633.126 334.604 
1443 6.62369e+20 648.545 341.819 
1444 6.31513e+20 664.378 349.125 
1445 6.01462e+20 680.608 356.514 
1446 5.72298e+20 697.216 363.978 
1447 5.44105e+20 714.183 371.508 
1448 5.16962e+20 731.49 379.095 
1449 4.90946e+20 749.114 386.73 
1450 4.66133e+20 767.034 394.405 
1451 4.42594e+20 785.227 402.109 
1452 4.20398e+20 803.67 409.832 
1453 3.99609e+20 822.338 417.566 
1454 3.8029e+20 841.206 425.3 
1455 3.62498e+20 860.249 433.024 
1456 3.46286e+20 879.44 440.728 
1457 3.31703e+20 898.751 448.4 
1458 3.18794e+20 918.156 456.031 
1459 3.07599e+20 937.625 463.611 
1460 2.98152e+20 957.131 471.127 
1461 2.90484e+20 976.642 478.57 
1462 2.84619e+20 996.131 485.928 
1463 2.80577e+20 1015.57 493.191 
1464 2.78373e+20 1034.92 500.347 
1465 2.78014e+20 1054.15 507.386 
1466 2.79505e+20 1073.24 514.297 
1467 2.82842e+20 1092.16 521.068 
1468 2.88018e+20 1110.86 527.689 
1469 2.9502e+20 1129.33 534.15 
1470 3.03828e+20 1147.52 540.438 
1471 3.14417e+20 1165.41 546.544 
1472 3.26757e+20 1182.96 552.457 
1473 3.40812e+20 1200.15 558.167 
1474 3.56541e+20 1216.94 563.663 
1475 3.73898e+20 1233.3 568.936 
1476 3.92829e+20 1249.2 573.975 
1477 4.13279e+20 1264.61 578.77 
1478 4.35185e+20 1279.5 583.314 
1479 4.5848e+20 1293.84 587.595 
1480 4.83094e+20 1307.6 591.605 
1481 5.08949e+20 1320.75 595.336 
1482 5.35967e+20 1333.27 598.779 
1483 5.64063e+20 1345.13 601.926 
1484 5.93149e+20 1356.3 604.77 
1485 6.23134e+20 1366.76 607.303 
1486 6.53923e+20 1376.48 609.518 
1487 6.8542e+20 1385.44 611.408 
1488 7.17523e+20 1393.61 612.969 
1489 7.5013e+20 1400.98 614.192 
1490 7.83137e+20 1407.53 615.075 
1491 8.16437e+20 1413.22 615.61 
1492 8.49923e+20 1418.06 615.795 
1493 8.83486e+20 1422.01 615.625 
1494 9.17016e+20 1425.07 615.097 
1495 9.50404e+20 1427.22 614.208 
1496 9.8354e+20 1428.45 612.955 
1497 1.01631e+21 1428.74 611.337 
1498 1.04862e+21 1428.09 609.352 
1499 1.08034e+21 1426.49 606.999 
1500 1.11138e+21 1423.93 604.279 
1501 1.14163e+21 1420.4 601.191 
1502 1.17099e+21 1415.91 597.737 
1503 1.19935e+21 1410.45 593.917 
1504 1.22662e+21 1404.01 589.734 
1505 1.25271e+21 1396.61 585.19 
1506 1.27752e+21 1388.24 580.289 
1507 1.30097e+21 1378.91 575.034 
1508 1.32297e+21 1368.62 569.43 
1509 1.34345e+21 1357.38 563.481 
1510 1.36232e+21 1345.21 557.193 
1511 1.37952e+21 1332.11 550.572 
1512 1.39499e+21 1318.1 543.625 
1513 1.40866e+21 1303.19 536.358 
1514 1.42048e+21 1287.39 528.78 
1515 1.4304e+21 1270.73 520.899 
1516 1.43839e+21 1253.23 512.724 
1517 1.44439e+21 1234.9 504.263 
1518 1.44839e+21 1215.78 495.527 
1519 1.45036e+21 1195.87 486.527 
1520 1.45028e+21 1175.22 477.273 
1521 1.44814e+21 1153.84 467.776 
1522 1.44394e+21 1131.77 458.049 
1523 1.43767e+21 1109.04 448.103 
1524 1.42935e+21 1085.67 437.952 
1525 1.41899e+21 1061.71 427.608 
1526 1.40662e+21 1037.19 417.085 
1527 1.39225e+21 1012.13 406.397 
1528 1.37594e+21 986.586 395.558 
1529 1.3577e+21 960.586 384.583 
1530 1.33761e+21 934.171 373.486 
1531 1.3157e+21 907.382 362.284 
1532 1.29204e+21 880.258 350.991 
1533 1.26669e+21 852.842 339.623 
1534 1.23972e+21 825.176 328.195 
1535 1.21121e+21 797.303 316.725 
1536 1.18124e+21 769.266 305.229 
1537 1.1499e+21 741.11 293.722 
1538 1.11727e+21 712.879 282.221 
1539 1.08346e+21 684.619 270.743 
1540 1.04856e+21 656.375 259.305 
1541 1.01267e+21 628.191 247.923 
1542 9.75901e+20 600.115 236.614 
1543 9.38363e+20 572.192 225.394 
1544 9.00168e+20 544.466 214.281 
1545 8.61429e+20 516.985 203.29 
1546 8.22263e+20 489.792 192.438 
1547 7.82788e+20 462.934 181.741 
1548 7.43124e+20 436.454 171.216 
1549 7.0339e+20 410.397 160.878 
1550 6.63709e+20 384.806 150.743 
1551 6.242e+20 359.724 140.826 
1552 5.84985e+20 335.193 131.142 
1553 5.46182e+20 311.255 121.707 
1554 5.07912e+20 287.95 112.533 
1555 4.70292e+20 265.318 103.637 
1556 4.33436e+20 243.396 95.0302 
1557 3.97458e+20 222.223 86.7272 
1558 3.6247e+20 201.834 78.7403 
1559 3.28579e+20 182.264 71.0821 
1560 2.95889e+20 163.547 63.7644 
1561 2.64501e+20 145.715 56.7984 
1562 2.34513e+20 128.797 50.1951 
1563 2.06016e+20 112.824 43.9646 
1564 1.79098e+20 97.8233 38.1168 
1565 1.53844e+20 83.8198 32.6607 
1566 1.3033e+20 70.8381 27.6048 
1567 1.08629e+20 58.9005 22.957 
1568 8.88089e+19 48.0276 18.7246 
1569 7.09294e+19 38.2381 14.9142 
1570 5.50459e+19 29.5489 11.5317 
1571 4.12071e+19 21.9751 8.58246 
1572 2.9455e+19 15.5296 6.071 
1573 1.98256e+19 10.2235 4.00125 
1574 1.23477e+19 6.06588 2.37643 
1575 7.04367e+18 3.06387 1.19905 
1576 3.92887e+18 1.22253 0.470916 
1577 3.01183e+18 0.544888 0.193119 
1578 4.29415e+18 1.03198 0.366039 
1579 7.77053e+18 2.68277 0.989345 
1580 1.00561e+19 3.79884 1.41351 
1580 8.99945e+16 6.47626 2.71047 
1581 1.13881e+17 8.54278 3.58737 
1582 1.66862e+17 13.1943 5.56351 
1583 2.3018e+17 18.8793 7.98291 
1584 3.0366e+17 25.5898 10.8424 
1585 3.871e+17 33.3164 14.1384 
1586 4.80268e+17 42.0483 17.8665 
1587 5.82909e+17 51.7735 22.022 
1588 6.9474e+17 62.4785 26.5996 
1589 8.15454e+17 74.1483 31.5932 
1590 9.44717e+17 86.7669 36.9966 
1591 1.08217e+18 100.317 42.8027 
1592 1.22745e+18 114.779 49.0042 
1593 1.38014e+18 130.134 55.5931 
1594 1.53984e+18 146.361 62.5609 
1595 1.70609e+18 163.437 69.8989 
1596 1.87845e+18 181.338 77.5975 
1597 2.05644e+18 200.041 85.6471 
1598 2.23958e+18 219.519 94.0374 
1599 2.42736e+18 239.745 102.758 
1600 2.52235e+18 250.042 107.199 
1600 5.31839e+21 18.686 116.395 
1601 5.1132e+21 17.9691 111.904 
1602 4.71869e+21 16.5903 103.268 
1603 4.35465e+21 15.3175 95.3 
1604 4.01875e+21 14.1426 87.9477 
1605 3.70879e+21 13.0579 81.1637 
1606 3.42279e+21 12.0566 74.9039 
1607 3.15887e+21 11.1322 69.1278 
1608 2.91535e+21 10.2788 63.798 
1609 2.69063e+21 9.49104 58.8799 
1610 2.48327e+21 8.76374 54.3418 
1611 2.29192e+21 8.09231 50.1543 
1612 2.11535e+21 7.47245 46.2902 
1613 1.95242e+21 6.90019 42.7245 
1614 1.80206e+21 6.37187 39.4342 
1615 1.66332e+21 5.88412 36.398 
1616 1.53528e+21 5.43382 33.5962 
1617 1.41713e+21 5.01809 31.0108 
1618 1.3081e+21 4.63427 28.6249 
1619 1.20749e+21 4.27991 26.4232 
1620 1.11464e+21 3.95275 24.3915 
1621 1.02896e+21 3.6507 22.5166 
1622 9.49887e+20 3.37182 20.7864 
1623 8.76917e+20 3.11434 19.1897 
1624 8.09578e+20 2.87662 17.7163 
1625 7.47434e+20 2.65714 16.3565 
1626 6.90084e+20 2.45449 15.1016 
1627 6.37158e+20 2.26738 13.9435 
1628 5.88315e+20 2.09463 12.8748 
1629 5.43239e+20 1.93512 11.8885 
1630 5.0164e+20 1.78785 10.9782 
1631 4.63248e+20 1.65187 10.1382 
1632 4.27817e+20 1.52631 9.36294 
1633 3.95118e+20 1.41038 8.64746 
1634 3.6494e+20 1.30333 7.98714 
1635 3.37089e+20 1.20449 7.37772 
1636 3.11385e+20 1.11323 6.81528 
1637 2.87662e+20 1.02896 6.29619 
1638 2.65767e+20 0.951142 5.81711 
1639 2.4556e+20 0.879291 5.37495 
1640 2.26911e+20 0.812944 4.96686 
1641 2.09698e+20 0.75168 4.59022 
1642 1.93812e+20 0.695108 4.24259 
1643 1.7915e+20 0.642869 3.92175 
1644 1.65617e+20 0.594632 3.62562 
1645 1.53127e+20 0.550088 3.3523 
1646 1.416e+20 0.508955 3.10003 
1647 1.3096e+20 0.470972 2.8672 
1648 1.2114e+20 0.435897 2.65229 
1649 1.12076e+20 0.403507 2.45393 
1650 1.0371e+20 0.373597 2.27085 
1651 9.59887e+19 0.345976 2.10186 
1652 8.88621e+19 0.32047 1.94589 
1653 8.22843e+19 0.296917 1.80193 
1654 7.62131e+19 0.275166 1.66905 
1655 7.06096e+19 0.255081 1.54641 
1656 6.54377e+19 0.236533 1.4332 
1657 6.06643e+19 0.219405 1.32872 
1658 5.62586e+19 0.203589 1.23228 
1659 5.21924e+19 0.188984 1.14328 
1660 4.84396e+19 0.175498 1.06113 
1661 4.49762e+19 0.163045 0.985307 
1662 4.17798e+19 0.151546 0.915334 
1663 3.88301e+19 0.140929 0.850757 
1664 3.61081e+19 0.131127 0.791163 
1665 3.35963e+19 0.122077 0.73617 
1666 3.12787e+19 0.113722 0.685426 
1667 2.91404e+19 0.106009 0.638607 
1668 2.71677e+19 0.0988907 0.595412 
1669 2.53481e+19 0.0923207 0.555566 
1670 2.36697e+19 0.0862578 0.518814 
1671 2.2122e+19 0.0806639 0.48492 
1672 2.0695e+19 0.0755035 0.453668 
1673 1.93796e+19 0.0707442 0.424859 
1674 1.81673e+19 0.0663559 0.398308 
1675 1.70505e+19 0.0623111 0.373847 
1676 1.6022e+19 0.0585841 0.351318 
1677 1.50753e+19 0.0551516 0.330579 
1678 1.42042e+19 0.0519919 0.311497 
1679 1.34033e+19 0.0490852 0.293951 
1680 1.26674e+19 0.0464132 0.277829 
1681 1.19919e+19 0.0439591 0.263029 
1682 1.13724e+19 0.0417076 0.249456 
1683 1.08051e+19 0.0396444 0.237024 
1684 1.02862e+19 0.0377566 0.225654 
1685 9.81256e+18 0.0360326 0.215274 
1686 9.38112e+18 0.0344613 0.205819 
1687 8.98915e+18 0.0330331 0.197228 
1688 8.63416e+18 0.031739 0.189447 
1689 8.31392e+18 0.030571 0.182427 
1690 8.0264e+18 0.0295218 0.176124 
1691 7.76977e+18 0.0285848 0.170498 
1692 7.54244e+18 0.0277543 0.165514 
1693 7.34297e+18 0.027025 0.16114 
1694 7.1701e+18 0.0263926 0.157349 
1695 7.02277e+18 0.0258532 0.154117 
1696 6.90005e+18 0.0254033 0.151425 
1697 6.80119e+18 0.0250404 0.149255 
1698 6.72557e+18 0.0247621 0.147595 
1699 6.67275e+18 0.024567 0.146435 
1700 6.65199e+18 0.02449 0.145978 
1700 0 0.178725 0.145555 
1701 0 0.178725 0.145555 
1702 0 0.178725 0.145555 
1703 0 0.178725 0.145555 
1704 0 0.178725 0.145555 
1705 0 0.178725 0.145555 
1706 0 0.178725 0.145555 
1707 0 0.178725 0.145555 
1708 0 0.178725 0.145555 
1709 0 0.178725 0.145555 
1710 0 0.178725 0.145555 
